cores,m,k,n,time,GFLOPS
62,10000,10000,10000,0.489879,4082.642274
62,10000,10000,10000,0.491137,4072.183981
62,10000,10000,10000,0.482178,4147.846599
63,10000,10000,10000,0.693335,2884.610527
63,10000,10000,10000,0.702030,2848.882766
63,10000,10000,10000,0.693971,2881.965340
63,10000,10000,10000,0.722978,2766.336938
63,10000,10000,10000,0.683582,2925.763283
64,10000,10000,10000,0.452456,4420.315611
64,10000,10000,10000,0.445295,4491.403858
64,10000,10000,10000,0.450155,4442.913851
64,10000,10000,10000,0.462712,4322.343915
64,10000,10000,10000,0.487005,4106.734363
