cores,m,k,n,time,GFLOPS
54,10000,10000,10000,0.683318,2926.895686
54,10000,10000,10000,0.675775,2959.567072
54,10000,10000,10000,0.679125,2944.966595
54,10000,10000,10000,0.679314,2944.144844
55,10000,10000,10000,0.668133,2993.416461
55,10000,10000,10000,0.663532,3014.172181
55,10000,10000,10000,0.695314,2876.398475
55,10000,10000,10000,0.641398,3118.190700
55,10000,10000,10000,0.678237,2948.819977
56,10000,10000,10000,0.688920,2903.095533
56,10000,10000,10000,0.653901,3058.568331
56,10000,10000,10000,0.651803,3068.412142
56,10000,10000,10000,0.693596,2883.521185
56,10000,10000,10000,0.661144,3025.061749
57,10000,10000,10000,0.662354,3019.534082
57,10000,10000,10000,0.675518,2960.690793
57,10000,10000,10000,0.658994,3034.929730
57,10000,10000,10000,0.662256,3019.980618
57,10000,10000,10000,0.667765,2995.064378
58,10000,10000,10000,0.671468,2978.549532
58,10000,10000,10000,0.667416,2996.631943
58,10000,10000,10000,0.662170,3020.374355
58,10000,10000,10000,0.671550,2978.183151
58,10000,10000,10000,0.668234,2992.962571
59,10000,10000,10000,0.660969,3025.860943
59,10000,10000,10000,0.688715,2903.960783
59,10000,10000,10000,0.663547,3014.104352
59,10000,10000,10000,0.667073,2998.172151
59,10000,10000,10000,0.674616,2964.648205
60,10000,10000,10000,0.653602,3059.967739
60,10000,10000,10000,0.642246,3114.070062
60,10000,10000,10000,0.638653,3131.591923
60,10000,10000,10000,0.679139,2944.903662
60,10000,10000,10000,0.661642,3022.781905
61,10000,10000,10000,0.629027,3179.515263
61,10000,10000,10000,0.634310,3153.030525
61,10000,10000,10000,0.658235,3038.428562
61,10000,10000,10000,0.677603,2951.582470
61,10000,10000,10000,0.642935,3110.731991
62,10000,10000,10000,0.653468,3060.595431
62,10000,10000,10000,0.654041,3057.911467
62,10000,10000,10000,0.633261,3158.256989
62,10000,10000,10000,0.646112,3095.436597
62,10000,10000,10000,0.646412,3094.001929
63,10000,10000,10000,0.624193,3204.137813
63,10000,10000,10000,0.612653,3264.488380
63,10000,10000,10000,0.609746,3280.054829
63,10000,10000,10000,0.621256,3219.285094
63,10000,10000,10000,0.614462,3254.881595
64,10000,10000,10000,0.620299,3224.250486
64,10000,10000,10000,0.621175,3219.702819
64,10000,10000,10000,0.624825,3200.895795
64,10000,10000,10000,0.636078,3144.267981
64,10000,10000,10000,0.632922,3159.946275
